time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis
31.115,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.657, 90.299, 359.934,2.645, 1.337, -0.620,14.998, 74.808, 54.733,2.697, 1.343, -0.476,16.726, 131.304, 305.978,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.381, 1.163, -0.340,0.822, 329.618, 359.613,-0.118, 0.777, -0.085,347.763, 322.707, 11.534,-0.501, 0.896, 0.164,341.347, 10.706, 17.232,-1.954, 1.445, 2.243,0,-2.268, 1.308, 1.928,0
31.154,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.650, 90.296, 359.933,2.645, 1.337, -0.620,14.999, 74.808, 54.733,2.697, 1.343, -0.476,16.727, 131.304, 305.977,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.844, 329.561, 359.644,-0.119, 0.775, -0.085,348.318, 322.224, 12.266,-0.501, 0.896, 0.164,341.351, 10.702, 17.250,-2.023, 1.450, 2.173,0,-2.268, 1.308, 1.928,0
31.195,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.654, 90.297, 359.938,2.645, 1.337, -0.621,15.000, 74.811, 54.735,2.697, 1.343, -0.476,16.728, 131.302, 305.978,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.830, 329.535, 359.675,-0.119, 0.776, -0.085,348.198, 322.742, 12.509,-0.500, 0.896, 0.164,341.358, 10.757, 17.227,-2.089, 1.432, 2.108,0,-2.268, 1.308, 1.928,0
31.234,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.654, 90.295, 359.940,2.645, 1.337, -0.620,15.001, 74.811, 54.736,2.697, 1.343, -0.476,16.727, 131.300, 305.975,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.805, 329.546, 359.687,-0.120, 0.778, -0.085,347.365, 322.650, 12.160,-0.500, 0.896, 0.164,341.377, 10.796, 17.223,-2.161, 1.375, 2.035,0,-2.268, 1.308, 1.928,0
31.273,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.650, 90.294, 359.936,2.645, 1.337, -0.620,15.001, 74.811, 54.734,2.697, 1.343, -0.476,16.728, 131.299, 305.976,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.860, 329.618, 359.672,-0.121, 0.778, -0.088,347.393, 320.734, 12.607,-0.500, 0.896, 0.164,341.388, 10.833, 17.205,-2.157, 1.344, 2.040,0,-2.268, 1.308, 1.928,0
31.316,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.654, 90.294, 359.935,2.645, 1.337, -0.621,15.001, 74.811, 54.734,2.697, 1.343, -0.476,16.729, 131.299, 305.975,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.893, 329.661, 359.698,-0.122, 0.779, -0.090,347.139, 319.600, 13.088,-0.500, 0.896, 0.164,341.373, 10.824, 17.209,-2.126, 1.271, 2.071,0,-2.026, 1.400, 2.170,0
31.355,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.648, 90.294, 359.929,2.645, 1.337, -0.621,15.001, 74.812, 54.733,2.697, 1.343, -0.476,16.728, 131.296, 305.974,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.889, 329.724, 359.657,-0.123, 0.779, -0.092,347.624, 317.696, 12.880,-0.500, 0.896, 0.164,341.349, 10.856, 17.221,-2.043, 1.203, 2.154,0,-2.026, 1.400, 2.170,0
31.394,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.651, 90.294, 359.931,2.645, 1.337, -0.621,15.000, 74.811, 54.733,2.697, 1.343, -0.476,16.729, 131.295, 305.975,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.862, 329.701, 359.711,-0.124, 0.778, -0.095,348.396, 316.222, 13.938,-0.500, 0.896, 0.164,341.327, 10.878, 17.175,-1.931, 1.143, 2.266,0,-2.023, 1.372, 2.174,0
31.434,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.657, 90.296, 359.938,2.645, 1.337, -0.620,14.999, 74.812, 54.734,2.697, 1.343, -0.476,16.728, 131.294, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.839, 329.667, 359.703,-0.124, 0.777, -0.095,349.217, 316.356, 13.873,-0.500, 0.896, 0.164,341.311, 10.834, 17.185,-1.831, 1.183, 2.366,0,-2.007, 1.348, 2.189,0
31.474,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.659, 90.293, 359.934,2.645, 1.337, -0.620,15.000, 74.813, 54.733,2.697, 1.343, -0.476,16.728, 131.292, 305.974,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.852, 329.728, 359.678,-0.123, 0.774, -0.093,350.586, 317.364, 13.961,-0.500, 0.896, 0.164,341.341, 10.832, 17.212,-1.794, 1.269, 2.403,0,-1.986, 1.337, 2.210,0
31.514,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.662, 90.288, 359.937,2.645, 1.337, -0.621,14.999, 74.813, 54.732,2.697, 1.343, -0.476,16.729, 131.291, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.340,0.829, 329.773, 359.744,-0.121, 0.771, -0.087,352.257, 320.696, 14.480,-0.500, 0.896, 0.164,341.358, 10.785, 17.153,-1.786, 1.290, 2.410,0,-1.986, 1.337, 2.210,0
31.557,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.664, 90.293, 359.933,2.645, 1.337, -0.621,14.999, 74.814, 54.732,2.697, 1.343, -0.476,16.729, 131.289, 305.972,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.779, 329.850, 359.736,-0.118, 0.769, -0.082,352.854, 323.025, 14.745,-0.500, 0.896, 0.164,341.301, 10.810, 17.188,null,null,null,0,-1.972, 1.335, 2.224,0
31.595,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.664, 90.295, 359.930,2.645, 1.337, -0.621,14.999, 74.811, 54.731,2.697, 1.343, -0.476,16.731, 131.288, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.743, 329.873, 359.787,-0.113, 0.767, -0.079,352.206, 324.929, 14.275,-0.500, 0.896, 0.164,341.297, 10.831, 17.126,null,null,null,0,-1.972, 1.335, 2.224,0
31.635,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.663, 90.293, 359.934,2.645, 1.337, -0.621,15.001, 74.812, 54.732,2.697, 1.343, -0.476,16.733, 131.289, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.725, 329.837, 359.763,-0.112, 0.771, -0.078,350.732, 326.055, 13.310,-0.500, 0.896, 0.164,341.360, 10.902, 17.077,null,null,null,0,-1.972, 1.335, 2.224,0
31.675,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.659, 90.289, 359.935,2.645, 1.337, -0.621,15.002, 74.814, 54.731,2.697, 1.343, -0.476,16.735, 131.288, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.742, 329.834, 359.750,-0.114, 0.774, -0.079,349.814, 325.457, 13.183,-0.499, 0.896, 0.164,341.307, 10.950, 17.048,null,null,null,0,-1.972, 1.335, 2.224,0
31.714,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.652, 90.292, 359.931,2.645, 1.337, -0.621,15.005, 74.816, 54.732,2.697, 1.343, -0.476,16.735, 131.288, 305.974,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.710, 329.940, 359.757,-0.117, 0.777, -0.083,348.815, 323.097, 13.773,-0.499, 0.897, 0.164,341.268, 11.017, 16.994,null,null,null,0,-1.972, 1.335, 2.224,0
31.753,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.649, 90.293, 359.935,2.645, 1.337, -0.621,15.007, 74.817, 54.731,2.697, 1.343, -0.476,16.735, 131.287, 305.973,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.656, 329.987, 359.719,-0.118, 0.778, -0.083,348.958, 322.371, 12.637,-0.499, 0.897, 0.163,341.263, 11.088, 16.962,null,null,null,0,-1.972, 1.335, 2.224,0
31.794,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.646, 90.289, 359.929,2.645, 1.337, -0.621,15.007, 74.815, 54.732,2.697, 1.343, -0.476,16.736, 131.286, 305.972,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.688, 329.968, 359.665,-0.119, 0.777, -0.080,349.359, 323.900, 14.013,-0.499, 0.897, 0.163,341.274, 11.105, 16.917,null,null,null,0,-1.972, 1.335, 2.224,0
31.833,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.645, 90.292, 359.937,2.645, 1.337, -0.621,15.007, 74.814, 54.733,2.697, 1.343, -0.476,16.737, 131.287, 305.971,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.642, 329.992, 359.710,-0.117, 0.776, -0.077,350.018, 325.087, 13.645,-0.499, 0.897, 0.163,341.299, 11.037, 16.997,null,null,null,0,-1.972, 1.335, 2.224,0
31.875,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.649, 90.292, 359.930,2.645, 1.337, -0.621,15.008, 74.815, 54.735,2.697, 1.343, -0.476,16.737, 131.285, 305.970,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.612, 329.981, 359.805,-0.116, 0.776, -0.076,349.779, 326.157, 13.603,-0.500, 0.898, 0.163,341.115, 10.939, 17.061,null,null,null,0,-1.972, 1.335, 2.224,0
31.913,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.647, 90.296, 359.933,2.645, 1.337, -0.621,15.008, 74.816, 54.736,2.697, 1.343, -0.476,16.737, 131.283, 305.969,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.666, 329.920, 359.764,-0.115, 0.776, -0.076,349.783, 326.558, 13.089,-0.501, 0.898, 0.163,341.169, 10.896, 17.060,null,null,null,0,-1.972, 1.335, 2.224,0
31.955,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.642, 90.293, 359.932,2.645, 1.337, -0.621,15.010, 74.818, 54.737,2.697, 1.343, -0.476,16.736, 131.279, 305.967,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.342,0.673, 329.937, 359.681,-0.114, 0.776, -0.076,349.817, 326.494, 13.052,-0.501, 0.898, 0.163,341.175, 10.787, 17.105,null,null,null,0,-1.972, 1.335, 2.224,0
31.995,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.648, 90.297, 359.934,2.645, 1.337, -0.621,15.012, 74.818, 54.737,2.697, 1.343, -0.476,16.734, 131.275, 305.967,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.382, 1.163, -0.341,0.712, 330.075, 359.635,-0.114, 0.776, -0.076,350.151, 326.622, 13.052,-0.501, 0.898, 0.163,341.137, 10.748, 17.175,null,null,null,0,-1.972, 1.335, 2.224,0
32.033,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.659, 90.298, 359.935,2.645, 1.337, -0.620,15.014, 74.820, 54.735,2.697, 1.343, -0.476,16.733, 131.274, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.381, 1.163, -0.341,0.738, 330.267, 359.595,-0.112, 0.776, -0.075,350.816, 327.403, 12.768,-0.501, 0.897, 0.163,341.153, 10.743, 17.183,null,null,null,0,-1.972, 1.335, 2.224,0
32.074,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.661, 90.298, 359.933,2.645, 1.337, -0.621,15.014, 74.820, 54.733,2.697, 1.343, -0.476,16.735, 131.272, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.381, 1.163, -0.340,0.782, 330.441, 359.576,-0.110, 0.775, -0.073,350.681, 329.008, 12.612,-0.500, 0.897, 0.163,341.263, 10.844, 17.135,null,null,null,0,-1.972, 1.335, 2.224,0
32.114,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.652, 90.294, 359.933,2.645, 1.337, -0.621,15.015, 74.819, 54.734,2.697, 1.343, -0.476,16.734, 131.270, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.381, 1.163, -0.340,0.773, 330.568, 359.558,-0.109, 0.776, -0.071,350.761, 330.283, 11.866,-0.500, 0.896, 0.164,341.359, 10.929, 17.103,null,null,null,0,-1.972, 1.335, 2.224,0
32.153,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.658, 90.297, 359.934,2.645, 1.337, -0.621,15.015, 74.819, 54.734,2.697, 1.343, -0.476,16.734, 131.269, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.380, 1.163, -0.340,0.767, 330.635, 359.515,-0.107, 0.777, -0.069,350.597, 331.371, 11.183,-0.499, 0.896, 0.164,341.371, 10.997, 17.037,null,null,null,0,-1.972, 1.335, 2.224,0
32.195,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.662, 90.298, 359.933,2.645, 1.337, -0.621,15.015, 74.820, 54.735,2.697, 1.343, -0.476,16.735, 131.268, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.380, 1.163, -0.340,0.703, 330.653, 359.453,-0.106, 0.778, -0.069,349.889, 331.937, 10.874,-0.499, 0.896, 0.164,341.351, 11.087, 16.954,-1.590, 1.436, 2.607,0,-1.972, 1.335, 2.224,0
32.235,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.660, 90.300, 359.932,2.645, 1.337, -0.620,15.015, 74.821, 54.735,2.697, 1.343, -0.476,16.737, 131.268, 305.966,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.380, 1.163, -0.340,0.699, 330.709, 359.393,-0.106, 0.779, -0.069,350.034, 331.919, 10.727,-0.499, 0.896, 0.164,341.353, 11.120, 16.924,-1.691, 1.504, 2.506,0,-1.972, 1.335, 2.224,0
32.275,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.660, 90.298, 359.933,2.645, 1.337, -0.621,15.016, 74.821, 54.735,2.697, 1.343, -0.476,16.739, 131.266, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.730, 330.793, 359.326,-0.106, 0.779, -0.069,349.737, 332.065, 11.196,-0.499, 0.896, 0.164,341.380, 11.059, 16.936,-1.751, 1.509, 2.446,0,-1.972, 1.335, 2.224,0
32.317,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.655, 90.299, 359.930,2.645, 1.337, -0.621,15.017, 74.821, 54.737,2.697, 1.343, -0.476,16.740, 131.264, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.717, 330.844, 359.307,-0.107, 0.781, -0.071,348.140, 331.591, 11.630,-0.499, 0.896, 0.164,341.371, 10.990, 17.007,-1.847, 1.411, 2.349,0,-1.972, 1.335, 2.224,0
32.355,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.653, 90.296, 359.930,2.645, 1.337, -0.621,15.015, 74.824, 54.739,2.697, 1.343, -0.476,16.739, 131.261, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.731, 330.850, 359.304,-0.110, 0.784, -0.075,346.909, 329.094, 12.535,-0.500, 0.896, 0.164,341.361, 10.908, 17.031,-1.848, 1.345, 2.349,0,-1.972, 1.335, 2.224,0
32.393,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.650, 90.290, 359.935,2.645, 1.337, -0.621,15.017, 74.824, 54.740,2.697, 1.343, -0.476,16.737, 131.260, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.735, 330.811, 359.304,-0.112, 0.786, -0.079,346.040, 327.422, 12.831,-0.500, 0.896, 0.164,341.277, 10.896, 17.042,-1.815, 1.219, 2.382,0,-1.972, 1.335, 2.224,0
32.435,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.647, 90.293, 359.930,2.645, 1.337, -0.621,15.018, 74.826, 54.741,2.697, 1.343, -0.476,16.735, 131.259, 305.964,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.782, 330.732, 359.305,-0.114, 0.785, -0.080,346.904, 326.125, 12.244,-0.500, 0.897, 0.164,341.303, 10.901, 17.005,-1.796, 1.191, 2.400,0,-1.972, 1.335, 2.224,0
32.473,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.657, 90.295, 359.931,2.645, 1.337, -0.621,15.018, 74.826, 54.741,2.697, 1.343, -0.476,16.735, 131.257, 305.962,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.746, 330.734, 359.325,-0.117, 0.782, -0.082,348.104, 324.487, 14.134,-0.500, 0.896, 0.164,341.326, 10.931, 16.945,-1.695, 1.178, 2.501,0,-1.972, 1.335, 2.224,0
32.515,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.657, 90.295, 359.932,2.645, 1.337, -0.621,15.018, 74.827, 54.742,2.697, 1.343, -0.476,16.733, 131.258, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.164, -0.340,0.709, 330.778, 359.311,-0.117, 0.779, -0.081,349.767, 324.655, 13.892,-0.499, 0.896, 0.164,341.344, 10.969, 16.953,-1.577, 1.251, 2.620,0,-1.718, 1.351, 2.479,0
32.555,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.656, 90.301, 359.934,2.645, 1.337, -0.621,15.019, 74.827, 54.743,2.697, 1.343, -0.476,16.732, 131.257, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.728, 330.823, 359.320,-0.117, 0.776, -0.079,351.401, 325.179, 13.316,-0.499, 0.896, 0.164,341.352, 10.982, 16.920,null,null,null,0,-1.718, 1.351, 2.479,0
32.594,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.656, 90.295, 359.933,2.645, 1.337, -0.621,15.019, 74.828, 54.743,2.697, 1.343, -0.476,16.731, 131.256, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.698, 330.820, 359.369,-0.115, 0.773, -0.076,352.522, 327.124, 14.125,-0.499, 0.896, 0.164,341.385, 10.970, 16.881,null,null,null,0,-1.718, 1.351, 2.479,0
32.633,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.656, 90.302, 359.929,2.645, 1.337, -0.621,15.019, 74.828, 54.743,2.697, 1.343, -0.476,16.729, 131.256, 305.959,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.380, 1.163, -0.340,0.734, 330.832, 359.381,-0.112, 0.773, -0.073,352.132, 329.872, 13.784,-0.499, 0.896, 0.164,341.317, 10.974, 16.947,null,null,null,0,-1.718, 1.351, 2.479,0
32.675,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.654, 90.291, 359.933,2.645, 1.337, -0.621,15.019, 74.828, 54.744,2.697, 1.343, -0.476,16.728, 131.255, 305.960,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.380, 1.163, -0.340,0.732, 330.849, 359.387,-0.109, 0.776, -0.071,351.049, 331.616, 11.764,-0.500, 0.896, 0.164,341.318, 10.946, 16.961,null,null,null,0,-1.718, 1.351, 2.479,0
32.715,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.656, 90.294, 359.936,2.645, 1.337, -0.621,15.019, 74.830, 54.746,2.697, 1.343, -0.476,16.728, 131.254, 305.960,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.724, 330.849, 359.427,-0.108, 0.780, -0.072,350.026, 330.898, 10.772,-0.499, 0.896, 0.164,341.312, 10.969, 16.897,null,null,null,0,-1.718, 1.351, 2.479,0
32.753,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.649, 90.292, 359.936,2.645, 1.337, -0.621,15.019, 74.831, 54.746,2.697, 1.343, -0.476,16.730, 131.254, 305.962,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.379, 1.163, -0.340,0.715, 330.927, 359.303,-0.107, 0.782, -0.072,349.890, 331.199, 10.820,-0.499, 0.896, 0.164,341.283, 10.992, 16.883,null,null,null,0,-1.718, 1.351, 2.479,0
32.794,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.641, 90.290, 359.935,2.645, 1.337, -0.621,15.020, 74.832, 54.746,2.697, 1.343, -0.476,16.729, 131.251, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.378, 1.163, -0.340,0.682, 331.116, 359.186,-0.106, 0.782, -0.069,350.435, 333.000, 11.401,-0.499, 0.896, 0.164,341.337, 11.014, 16.870,null,null,null,0,-1.718, 1.351, 2.479,0
32.834,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.647, 90.291, 359.931,2.645, 1.337, -0.621,15.020, 74.833, 54.747,2.697, 1.343, -0.476,16.728, 131.251, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.378, 1.163, -0.340,0.662, 331.309, 359.212,-0.104, 0.781, -0.067,350.760, 334.137, 11.404,-0.499, 0.896, 0.164,341.378, 11.087, 16.827,null,null,null,0,-1.718, 1.351, 2.479,0
32.873,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.643, 90.294, 359.930,2.645, 1.337, -0.621,15.020, 74.832, 54.748,2.697, 1.343, -0.476,16.728, 131.252, 305.961,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.377, 1.164, -0.340,0.573, 331.371, 359.270,-0.103, 0.782, -0.067,350.221, 334.820, 11.054,-0.498, 0.896, 0.164,341.359, 11.075, 16.830,null,null,null,0,-1.718, 1.351, 2.479,0
32.915,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.643, 90.296, 359.933,2.645, 1.337, -0.621,15.019, 74.834, 54.751,2.697, 1.343, -0.476,16.729, 131.251, 305.963,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.377, 1.164, -0.341,0.536, 331.405, 359.261,-0.101, 0.782, -0.065,350.150, 336.115, 9.868,-0.498, 0.896, 0.164,341.319, 11.092, 16.819,null,null,null,0,-1.718, 1.351, 2.479,0
32.953,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.647, 90.292, 359.928,2.645, 1.337, -0.621,15.021, 74.836, 54.751,2.697, 1.343, -0.476,16.729, 131.250, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.377, 1.164, -0.340,0.539, 331.481, 359.141,-0.100, 0.783, -0.065,349.849, 336.718, 9.766,-0.499, 0.896, 0.164,341.298, 11.090, 16.742,null,null,null,0,-1.718, 1.351, 2.479,0
32.994,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.648, 90.294, 359.933,2.645, 1.337, -0.621,15.022, 74.836, 54.752,2.697, 1.343, -0.476,16.728, 131.246, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.376, 1.164, -0.340,0.445, 331.665, 359.093,-0.100, 0.784, -0.066,349.306, 336.765, 9.552,-0.499, 0.896, 0.164,341.283, 11.019, 16.810,-1.339, 1.510, 2.857,0,-1.718, 1.351, 2.479,0
33.035,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.643, 90.295, 359.936,2.645, 1.337, -0.621,15.024, 74.837, 54.751,2.697, 1.343, -0.476,16.727, 131.246, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.375, 1.164, -0.340,0.415, 331.809, 359.012,-0.099, 0.785, -0.066,348.971, 337.144, 8.994,-0.499, 0.896, 0.164,341.274, 10.937, 16.863,-1.341, 1.559, 2.855,0,-1.718, 1.351, 2.479,0
33.075,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.643, 90.290, 359.931,2.645, 1.337, -0.621,15.026, 74.837, 54.751,2.697, 1.343, -0.476,16.728, 131.244, 305.966,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.375, 1.164, -0.340,0.432, 331.964, 358.954,-0.098, 0.786, -0.066,348.264, 337.604, 9.340,-0.500, 0.896, 0.164,341.281, 10.933, 16.894,-1.379, 1.598, 2.817,0,-1.718, 1.351, 2.479,0
33.114,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.645, 90.291, 359.933,2.645, 1.337, -0.621,15.026, 74.839, 54.751,2.697, 1.343, -0.476,16.728, 131.242, 305.966,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.375, 1.164, -0.340,0.420, 332.120, 358.917,-0.098, 0.786, -0.067,348.050, 337.213, 9.051,-0.499, 0.895, 0.164,341.361, 10.914, 16.886,-1.397, 1.584, 2.800,0,-1.718, 1.351, 2.479,0
33.153,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.645, 90.296, 359.935,2.645, 1.337, -0.621,15.027, 74.840, 54.750,2.697, 1.343, -0.476,16.728, 131.242, 305.966,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.374, 1.164, -0.339,0.406, 332.165, 358.887,-0.099, 0.787, -0.068,347.256, 337.041, 9.807,-0.499, 0.895, 0.164,341.372, 10.995, 16.879,-1.475, 1.512, 2.721,0,-1.718, 1.351, 2.479,0
33.193,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.642, 90.291, 359.925,2.645, 1.337, -0.621,15.026, 74.841, 54.750,2.697, 1.343, -0.476,16.729, 131.238, 305.965,null,null,null,0,null,null,null,1,-0.299, -0.027, -0.278,-0.374, 1.164, -0.339,0.417, 332.249, 358.888,-0.098, 0.787, -0.068,346.527, 336.957, 10.026,-0.499, 0.895, 0.164,341.374, 11.065, 16.798,-1.560, 1.469, 2.636,0,-1.718, 1.351, 2.479,0
