time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis
4.200,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.239,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.281,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.320,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.359,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.399,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.441,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.479,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.521,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.560,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.601,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.641,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.681,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.719,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.760,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.800,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.840,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.880,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.919,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
4.960,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.001,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.040,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.078,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.118,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.159,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.200,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.241,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.279,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.319,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.360,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.400,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.438,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.479,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.519,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.558,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.599,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.639,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.678,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.721,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.759,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.798,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.839,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.879,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.918,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
5.960,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.000,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.040,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.079,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.119,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.160,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.199,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.240,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.280,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
6.319,-20457.120, 0.117, -17919.110,-20457.050, -0.160, -17919.230,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,-20457.120, 0.117, -17919.110,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0,-1.030, -0.027, -0.079,-0.958, -0.304, -0.202,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,-1.030, -0.027, -0.079,0.000, 180.000, 180.000,null,null,null,0,null,null,null,0
