time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1SpeakingU2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
36.675,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.731, 342.855, 359.758,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.264, -0.332,340.988, 347.345, 356.040,1.886, 0.907, 0.005,354.320, 333.618, 358.675,1.675, 0.915, -0.007,356.272, 2.563, 356.026,null,null,null,0,null,null,null,1,0
36.717,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.730, 342.860, 359.756,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.264, -0.332,340.944, 347.399, 356.039,1.885, 0.908, 0.005,353.562, 333.951, 1.170,1.680, 0.915, -0.008,355.302, 3.266, 354.208,null,null,null,0,null,null,null,1,0
36.755,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.734, 342.866, 359.759,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.265, -0.332,340.857, 347.464, 356.044,1.884, 0.907, 0.003,351.479, 333.843, 3.490,1.690, 0.912, -0.010,353.947, 4.742, 349.776,null,null,null,0,null,null,null,1,0
36.795,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.741, 342.861, 359.760,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.265, -0.333,340.802, 347.549, 356.037,1.879, 0.905, 0.001,352.385, 330.697, 4.528,1.703, 0.905, -0.012,354.096, 6.339, 342.494,null,null,null,0,null,null,null,1,0
36.834,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.739, 342.860, 359.765,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.265, -0.333,340.757, 347.568, 356.077,1.870, 0.899, -0.006,353.964, 325.142, 8.335,1.715, 0.894, -0.015,355.178, 7.623, 335.885,null,null,null,0,null,null,null,1,0
36.875,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.731, 342.859, 359.754,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.265, -0.333,340.537, 347.487, 356.205,1.856, 0.886, -0.015,357.670, 319.349, 17.693,1.727, 0.882, -0.019,357.893, 11.184, 331.401,null,null,null,0,null,null,null,1,0
36.916,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.725, 342.847, 359.747,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.265, -0.333,340.471, 347.488, 356.165,1.843, 0.873, -0.029,358.285, 313.588, 29.427,1.735, 0.869, -0.021,1.375, 11.250, 324.505,null,null,null,0,null,null,null,1,0
36.957,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.752, 342.856, 359.753,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.266, -0.333,340.298, 347.485, 356.080,1.830, 0.863, -0.048,4.105, 306.209, 48.109,1.739, 0.855, -0.020,3.143, 9.653, 316.957,null,null,null,0,null,null,null,1,0
36.994,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.729, 342.871, 359.755,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.266, -0.333,340.178, 347.392, 356.146,1.824, 0.853, -0.066,1.617, 300.495, 64.340,1.742, 0.852, -0.019,7.059, 10.040, 313.901,null,null,null,0,null,null,null,1,0
37.035,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.761, 342.859, 359.775,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.267, -0.333,340.064, 347.357, 356.020,1.821, 0.845, -0.081,354.510, 291.762, 83.523,1.741, 0.857, -0.017,3.431, 9.942, 314.758,null,null,null,0,null,null,null,1,0
37.076,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.746, 342.879, 359.757,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.801, 1.267, -0.332,340.031, 347.597, 355.546,1.821, 0.843, -0.085,348.022, 288.690, 88.849,1.742, 0.853, -0.013,4.424, 12.002, 312.016,null,null,null,0,null,null,null,1,0
37.117,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.741, 342.857, 359.763,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.802, 1.268, -0.332,340.189, 347.841, 355.472,1.816, 0.845, -0.088,353.034, 290.723, 84.699,1.745, 0.844, -0.009,6.044, 13.392, 305.044,null,null,null,0,null,null,null,1,0
37.155,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.744, 342.860, 359.761,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.802, 1.269, -0.332,340.054, 347.928, 355.504,1.814, 0.846, -0.093,352.876, 286.498, 83.829,1.748, 0.844, -0.006,5.892, 11.997, 300.823,null,null,null,0,null,null,null,1,0
37.196,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.766, 342.865, 359.757,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.802, 1.269, -0.332,339.823, 348.039, 355.514,1.813, 0.844, -0.097,354.772, 281.377, 79.440,1.749, 0.843, -0.004,7.799, 12.395, 301.055,null,null,null,0,null,null,null,1,0
37.233,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.739, 342.859, 359.772,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.803, 1.269, -0.332,339.550, 348.178, 355.664,1.812, 0.841, -0.097,352.587, 283.368, 78.657,1.748, 0.836, -0.003,12.698, 14.999, 299.889,null,null,null,0,null,null,null,1,0
37.274,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.722, 342.868, 359.750,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.803, 1.270, -0.332,339.497, 348.541, 355.661,1.814, 0.841, -0.100,354.167, 284.822, 80.041,1.747, 0.833, -0.003,12.826, 14.237, 299.149,null,null,null,0,null,null,null,1,0
37.316,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.757, 342.853, 359.770,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.803, 1.270, -0.332,339.407, 348.741, 355.734,1.820, 0.846, -0.117,355.747, 281.026, 71.256,1.741, 0.831, -0.001,12.743, 12.209, 300.270,null,null,null,0,null,null,null,1,0
37.354,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.750, 342.857, 359.747,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.803, 1.270, -0.332,339.241, 348.890, 355.832,1.825, 0.856, -0.132,350.355, 275.215, 62.041,1.740, 0.833, 0.000,10.104, 13.024, 297.936,null,null,null,0,null,null,null,1,0
37.395,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.750, 342.862, 359.776,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.802, 1.270, -0.332,339.054, 348.933, 355.891,1.833, 0.869, -0.148,348.434, 267.902, 55.474,1.735, 0.833, 0.002,10.221, 11.532, 299.431,null,null,null,0,null,null,null,1,0
37.433,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.733, 342.872, 359.756,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.802, 1.270, -0.332,338.934, 348.895, 355.910,1.847, 0.880, -0.162,355.530, 263.867, 48.731,1.733, 0.833, 0.003,12.729, 11.021, 303.587,null,null,null,0,null,null,null,1,0
37.475,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.742, 342.850, 359.770,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.800, 1.269, -0.331,338.960, 348.939, 355.835,1.865, 0.908, -0.174,352.567, 255.327, 41.260,1.732, 0.833, 0.003,11.650, 10.482, 301.597,null,null,null,0,null,null,null,1,0
37.516,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.772, 342.874, 359.764,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.799, 1.269, -0.331,339.037, 348.680, 356.041,1.882, 0.934, -0.172,347.436, 249.062, 22.347,1.730, 0.833, 0.003,11.875, 9.876, 301.829,null,null,null,0,null,null,null,1,0
37.553,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.739, 342.867, 359.755,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.798, 1.269, -0.331,339.200, 348.431, 356.239,1.892, 0.942, -0.165,355.279, 247.694, 359.023,1.730, 0.832, 0.003,12.116, 10.112, 302.960,null,null,null,0,null,null,null,1,0
37.594,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.734, 342.863, 359.775,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.797, 1.269, -0.331,339.295, 348.177, 356.327,1.891, 0.930, -0.156,2.848, 246.749, 348.321,1.730, 0.832, 0.002,12.423, 10.438, 302.013,null,null,null,0,null,null,null,1,0
37.636,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.752, 342.868, 359.748,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.797, 1.268, -0.331,339.337, 347.985, 356.335,1.885, 0.909, -0.149,11.558, 251.539, 353.766,1.730, 0.832, 0.002,13.145, 10.842, 302.542,null,null,null,0,null,null,null,1,0
37.676,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.746, 342.854, 359.781,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.796, 1.268, -0.332,339.346, 347.986, 356.317,1.876, 0.890, -0.137,12.204, 263.210, 14.046,1.730, 0.832, 0.002,12.978, 10.793, 302.426,null,null,null,0,null,null,null,1,0
37.714,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.741, 342.866, 359.740,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.795, 1.268, -0.331,339.459, 347.907, 356.380,1.861, 0.878, -0.120,10.426, 274.256, 24.627,1.730, 0.832, 0.002,12.914, 10.748, 302.360,null,null,null,0,null,null,null,1,0
37.754,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.743, 342.854, 359.769,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.795, 1.268, -0.331,339.540, 347.623, 356.512,1.837, 0.865, -0.094,1.612, 289.830, 38.576,1.731, 0.830, 0.001,13.902, 11.241, 301.168,null,null,null,0,null,null,null,1,0
37.795,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.751, 342.866, 359.754,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.795, 1.267, -0.330,339.632, 347.533, 356.419,1.821, 0.859, -0.080,352.286, 296.349, 51.647,1.731, 0.827, 0.001,17.410, 12.026, 302.545,null,null,null,0,null,null,null,1,0
37.837,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.742, 342.863, 359.766,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.795, 1.267, -0.330,339.886, 347.825, 356.161,1.815, 0.852, -0.086,354.519, 293.269, 62.807,1.730, 0.827, 0.003,22.686, 12.102, 308.739,null,null,null,0,null,null,null,1,0
37.874,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.733, 342.862, 359.767,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.794, 1.267, -0.329,340.092, 348.106, 355.982,1.815, 0.850, -0.096,352.354, 282.922, 76.274,1.730, 0.829, 0.005,20.209, 10.270, 307.676,null,null,null,0,null,null,null,1,0
37.915,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.760, 342.867, 359.755,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.794, 1.266, -0.329,340.129, 348.162, 356.100,1.813, 0.847, -0.097,352.619, 277.413, 80.820,1.730, 0.828, 0.003,19.511, 10.509, 305.892,null,null,null,0,null,null,null,1,0
37.956,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.733, 342.854, 359.749,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.793, 1.266, -0.328,340.259, 348.007, 356.231,1.812, 0.840, -0.091,354.078, 282.723, 78.621,1.730, 0.828, 0.004,20.093, 10.564, 306.385,null,null,null,0,null,null,null,1,0
37.996,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.738, 342.863, 359.745,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.793, 1.266, -0.328,340.475, 347.946, 356.229,1.811, 0.835, -0.092,355.888, 282.585, 76.948,1.730, 0.828, 0.003,19.892, 10.223, 306.288,null,null,null,0,null,null,null,1,0
38.033,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.743, 342.865, 359.761,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.792, 1.266, -0.327,340.589, 347.895, 356.148,1.811, 0.839, -0.092,356.596, 282.261, 71.811,1.730, 0.828, 0.003,19.672, 9.667, 306.213,null,null,null,0,null,null,null,1,0
38.073,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.749, 342.866, 359.755,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.792, 1.266, -0.326,340.722, 347.737, 356.267,1.813, 0.836, -0.089,0.444, 280.749, 67.438,1.731, 0.828, 0.003,19.356, 8.773, 306.226,null,null,null,0,null,null,null,1,0
38.115,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.738, 342.863, 359.757,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.792, 1.266, -0.326,340.745, 347.537, 356.345,1.813, 0.832, -0.088,6.212, 277.522, 57.523,1.731, 0.828, 0.003,18.959, 7.844, 306.371,null,null,null,0,null,null,null,1,0
38.156,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.727, 342.861, 359.749,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.793, 1.266, -0.325,340.992, 347.597, 356.106,1.811, 0.830, -0.086,16.350, 274.884, 50.072,1.731, 0.828, 0.003,19.308, 8.461, 306.393,null,null,null,0,null,null,null,1,0
38.196,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.758, 342.866, 359.761,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.794, 1.266, -0.325,341.132, 347.503, 356.052,1.810, 0.829, -0.085,19.573, 278.595, 48.134,1.731, 0.828, 0.003,19.321, 8.480, 306.358,null,null,null,0,null,null,null,1,1
38.234,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.736, 342.866, 359.745,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.795, 1.268, -0.325,341.200, 347.357, 356.039,1.811, 0.828, -0.085,15.142, 279.537, 54.609,1.731, 0.828, 0.003,19.304, 8.461, 306.388,null,null,null,0,null,null,null,1,0
38.276,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.736, 342.855, 359.772,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.796, 1.269, -0.326,341.331, 347.302, 355.858,1.811, 0.829, -0.085,15.218, 278.999, 53.493,1.731, 0.828, 0.003,19.296, 8.458, 306.376,null,null,null,0,null,null,null,1,0
38.316,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.752, 342.864, 359.767,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.772, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.797, 1.271, -0.327,341.365, 347.023, 355.606,1.811, 0.829, -0.085,15.153, 279.012, 53.484,1.731, 0.828, 0.003,19.300, 8.457, 306.371,null,null,null,0,null,null,null,1,0
38.356,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.788, 342.859, 359.794,-0.495, 0.785, 0.692,15.272, 9.636, 55.333,-0.619, 0.786, 0.700,14.772, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.798, 1.273, -0.327,341.325, 346.343, 355.725,1.811, 0.829, -0.085,15.622, 278.888, 52.986,1.731, 0.828, 0.003,19.308, 8.457, 306.371,null,null,null,0,null,null,null,1,0
38.394,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.799, 342.870, 359.795,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.772, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.799, 1.272, -0.328,341.150, 346.033, 355.384,1.811, 0.829, -0.085,15.362, 278.962, 53.252,1.731, 0.829, 0.003,19.318, 8.456, 306.369,null,null,null,0,null,null,null,1,0
38.434,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.769, 342.869, 359.800,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.799, 1.273, -0.328,341.089, 345.902, 355.160,1.811, 0.829, -0.085,15.336, 278.968, 53.270,1.731, 0.829, 0.003,19.322, 8.458, 306.368,null,null,null,0,null,null,null,1,0
38.476,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.766, 342.868, 359.802,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.799, 1.272, -0.328,341.053, 345.635, 355.309,1.811, 0.829, -0.085,15.353, 278.966, 53.255,1.731, 0.829, 0.003,19.324, 8.460, 306.370,null,null,null,0,null,null,null,1,0
38.516,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.780, 342.863, 359.779,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.798, 1.271, -0.327,341.328, 345.489, 355.372,1.811, 0.829, -0.084,15.359, 278.963, 53.243,1.731, 0.829, 0.003,19.323, 8.457, 306.365,null,null,null,0,null,null,null,1,0
38.553,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.782, 342.845, 359.781,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.798, 1.271, -0.326,341.425, 345.420, 355.252,1.811, 0.829, -0.085,15.361, 278.963, 53.238,1.731, 0.829, 0.003,19.321, 8.454, 306.358,null,null,null,0,null,null,null,1,0
38.593,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.771, 342.865, 359.781,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.797, 1.270, -0.324,341.593, 345.466, 355.215,1.812, 0.829, -0.085,15.358, 278.964, 53.240,1.731, 0.829, 0.003,19.320, 8.451, 306.355,null,null,null,0,null,null,null,1,0
38.634,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.775, 342.885, 359.797,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.795, 1.270, -0.323,341.819, 345.391, 355.361,1.812, 0.829, -0.085,15.357, 278.966, 53.238,1.731, 0.829, 0.003,19.320, 8.449, 306.352,null,null,null,0,null,null,null,1,0
38.675,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.773, 342.865, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.793, 1.268, -0.321,341.670, 345.250, 355.592,1.812, 0.828, -0.085,15.359, 278.967, 53.236,1.731, 0.829, 0.003,19.319, 8.448, 306.351,null,null,null,0,null,null,null,1,0
38.716,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.785, 342.870, 359.786,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.791, 1.267, -0.318,341.326, 344.971, 355.658,1.812, 0.828, -0.085,15.359, 278.968, 53.235,1.731, 0.829, 0.003,19.319, 8.448, 306.352,null,null,null,0,null,null,null,1,0
38.754,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.774, 342.875, 359.766,-0.495, 0.785, 0.692,15.272, 9.636, 55.331,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.789, 1.265, -0.314,340.986, 344.821, 355.578,1.812, 0.828, -0.085,15.359, 278.968, 53.236,1.731, 0.829, 0.003,19.319, 8.448, 306.352,null,null,null,0,null,null,null,1,0
38.796,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.695, 342.850, 359.740,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.786, 1.263, -0.309,340.882, 345.055, 355.242,1.812, 0.828, -0.085,15.368, 278.969, 53.248,1.731, 0.829, 0.003,19.319, 8.449, 306.354,null,null,null,0,null,null,null,1,0
38.842,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.733, 342.840, 359.758,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.784, 1.262, -0.305,340.825, 345.408, 355.005,1.811, 0.828, -0.085,15.370, 278.970, 53.251,1.731, 0.829, 0.003,19.308, 8.450, 306.362,null,null,null,0,null,null,null,1,0
38.874,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.803, 342.870, 359.759,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.780, 1.260, -0.299,340.450, 345.768, 355.072,1.811, 0.828, -0.085,15.376, 278.971, 53.251,1.731, 0.829, 0.002,19.307, 8.449, 306.366,null,null,null,0,null,null,null,1,0
